folder,file,savename,subject,protocol,station,run,project,userID,session,bin_trial,bin_state,bin_time,bin_timewithin,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,7,111,505.96,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,7,111,506.96,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,7,111,507.96,5,0,0,1,0.339999999999975,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,8,111,595.02,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,8,111,596.02,2,0,0,1,0.0600000000000591,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,8,111,597.02,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,8,111,598.02,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,8,111,599.02,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,9,111,728.1,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,9,111,729.1,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,9,111,730.1,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,9,111,731.1,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,9,111,732.1,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,10,111,949.7,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,10,111,950.7,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,10,111,951.7,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,10,111,952.7,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,10,111,953.7,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,11,111,976.22,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,11,111,977.22,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,11,111,978.22,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,11,111,979.22,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,11,111,980.22,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,12,111,1335.86,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,12,111,1336.86,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,12,111,1337.86,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,12,111,1338.86,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,12,111,1339.86,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,13,111,1375.88,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,13,111,1376.88,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,13,111,1377.88,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,13,111,1378.88,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,13,111,1379.88,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,14,111,1390.48,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,14,111,1391.48,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,14,111,1392.48,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,14,111,1393.48,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,14,111,1394.48,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,15,111,1399.24,1,1,0.0600000000001728,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,15,111,1400.24,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,15,111,1401.24,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,15,111,1402.24,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,15,111,1403.24,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,16,111,1420.26,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,16,111,1421.26,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,16,111,1422.26,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,16,111,1423.26,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,16,111,1424.26,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,17,111,1698.76,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,17,111,1699.76,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,17,111,1700.76,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,17,111,1701.76,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,17,111,1702.76,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,18,111,1738.84,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,18,111,1739.84,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,18,111,1740.84,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,18,111,1741.84,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,18,111,1742.84,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,19,111,1747.92,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,19,111,1748.92,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,19,111,1749.92,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,19,111,1750.92,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,19,111,1751.92,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,20,111,1785.5,1,0,1,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,20,111,1786.5,2,0,0.0999999999999091,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,20,111,1787.5,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,20,111,1788.5,4,1,0.240000000000009,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,20,111,1789.5,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,1,222,213.92,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,1,222,214.92,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,1,222,215.92,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,1,222,216.92,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,1,222,217.92,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,2,222,396.12,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,2,222,397.12,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,2,222,398.12,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,2,222,399.12,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,2,222,400.12,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,3,222,411.2,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,3,222,412.2,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,3,222,413.2,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,3,222,414.2,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,3,222,415.2,5,0,0,1,0.160000000000025,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,4,222,421,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,4,222,422,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,4,222,423,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,4,222,424,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,4,222,425,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,5,222,441.74,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,5,222,442.74,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,5,222,443.74,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,5,222,444.74,4,0,0,1,0.0999999999999659,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,5,222,445.74,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,6,222,450.36,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,6,222,451.36,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,6,222,452.36,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,6,222,453.36,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,6,222,454.36,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,7,222,513.96,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,7,222,514.96,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,7,222,515.96,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,7,222,516.96,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,7,222,517.96,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,8,222,605.02,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,8,222,606.02,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,8,222,607.02,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,8,222,608.02,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,8,222,609.02,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,9,222,738.1,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,9,222,739.1,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,9,222,740.1,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,9,222,741.1,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,9,222,742.1,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,10,222,959.7,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,10,222,960.7,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,10,222,961.7,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,10,222,962.7,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,10,222,963.7,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,11,222,986.22,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,11,222,987.22,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,11,222,988.22,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,11,222,989.22,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,11,222,990.22,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,12,222,1345.86,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,12,222,1346.86,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,12,222,1347.86,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,12,222,1348.86,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,12,222,1349.86,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,13,222,1385.88,1,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,13,222,1386.88,2,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,13,222,1387.88,3,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,13,222,1388.88,4,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,13,222,1389.88,5,0,0,0,0,0,0,0,0
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,14,222,1400.48,1,0,0,0,0,0,0,0,0
