folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur,counterbalancing,sex,Left_LeverCueID,Right_LeverCueID,CS_LeftLeverName,CS_RightLeverName,TestCondition,Test,Day,timebins_10,measure,Probability,Value,Freq
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,13,720,780,1,0.0400000000000773,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,High,1
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,13,720,780,1,0.0400000000000773,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,13,720,780,1,0.0400000000000773,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,High,1
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,13,720,780,1,0.0400000000000773,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,14,780,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,14,780,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,14,780,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,14,780,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,16,900,960,0,0,1,10.14,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,16,900,960,0,0,1,10.14,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,Low,1
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,16,900,960,0,0,1,10.14,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,16,900,960,0,0,1,10.14,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,17,960,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,17,960,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,17,960,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,17,960,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,18,1020,1080,1,2.11999999999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,High,1
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,18,1020,1080,1,2.11999999999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,18,1020,1080,1,2.11999999999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,18,1020,1080,1,2.11999999999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,LP,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,2,CS,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,LP,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,LP,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,CS,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,CS,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,LP,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,LP,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,CS,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,CS,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,23,1320,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,LP,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,23,1320,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,LP,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,23,1320,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,CS,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,23,1320,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,CS,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,LP,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,LP,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,CS,P100,High,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,CS,P100,Low,0
Test1_Day13,CRFTest1P36,CRFTest1P36_Rat11.csv,11____,36,2,1,C,Marios,189,25,1440,1500,1,0.179999999999836,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Noise,C++,D+,P100_HighVsLow,Test1,Day13,3,LP,P100,High,1
